,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
4627,2638,Axel Alfredsson,M,22.0,,,Sweden,SWE,1924 Summer,1924.0,Summer,Paris,Football,Football Men's Football,Bronze
5728,3231,Alessandro Alvisi,M,37.0,,,Italy,ITA,1924 Summer,1924.0,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
8065,4460,Renato Anselmi,M,32.0,165.0,,Italy,ITA,1924 Summer,1924.0,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Gold
915,519,Harold Maurice Abrahams,M,24.0,183.0,75.0,Great Britain,GBR,1924 Summer,1924.0,Summer,Paris,Athletics,Athletics Men's 100 metres,Gold
672,391,Clarence John Abel,M,23.0,185.0,102.0,United States,USA,1924 Winter,1924.0,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
7222,4042,Jos Leandro Andrade,M,22.0,179.0,77.0,Uruguay,URU,1924 Summer,1924.0,Summer,Paris,Football,Football Men's Football,Gold
2637,1480,Franz Aigner,M,32.0,,107.0,Austria,AUT,1924 Summer,1924.0,Summer,Paris,Weightlifting,Weightlifting Men's Heavyweight,Silver
4257,2434,Cyril Albert Alden,M,,,,Great Britain,GBR,1924 Summer,1924.0,Summer,Paris,Cycling,Cycling Men's 50 kilometres,Silver
12659,6893,Henry Marvin Bailey,M,31.0,170.0,,United States,USA,1924 Summer,1924.0,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
663,385,"Max ""Xam"" Abegglen",M,22.0,,,Switzerland,SUI,1924 Summer,1924.0,Summer,Paris,Football,Football Men's Football,Silver
6893,3872,William Harding Anderson,M,22.0,,,Great Britain,GBR,1924 Winter,1924.0,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
7263,4060,Georges Jules Andr,M,47.0,,,France,FRA,1924 Winter,1924.0,Winter,Chamonix,Curling,Curling Men's Curling,Bronze
4112,2367,mile Albrecht,M,,,,Switzerland,SUI,1924 Summer,1924.0,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Gold
12331,6692,Rajmund Bad (Badovecz),M,21.0,,,Hungary,HUN,1924 Summer,1924.0,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
4111,2367,mile Albrecht,M,,,,Switzerland,SUI,1924 Summer,1924.0,Summer,Paris,Rowing,Rowing Men's Coxless Fours,Bronze
917,519,Harold Maurice Abrahams,M,24.0,183.0,75.0,Great Britain,GBR,1924 Summer,1924.0,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
2403,1346,Anselm Ahlfors,M,26.0,,,Finland,FIN,1924 Summer,1924.0,Summer,Paris,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
10666,5831,"Sidney James Montford ""Sid"" Atkinson",M,23.0,186.0,76.0,South Africa,RSA,1924 Summer,1924.0,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Silver
9317,5128,Dumitru Armel,M,,,,Romania,ROU,1924 Summer,1924.0,Summer,Paris,Rugby,Rugby Men's Rugby,Bronze
11021,6022,"Arthur ""Art"" Austin",M,21.0,,,United States,USA,1924 Summer,1924.0,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Bronze
10854,5932,Alfred Aufdenblatten,M,26.0,,,Switzerland,SUI,1924 Winter,1924.0,Winter,Chamonix,Military Ski Patrol,Military Ski Patrol Men's Military Ski Patrol,Gold
8827,4842,Ren Araou,M,21.0,178.0,98.0,France,FRA,1924 Summer,1924.0,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
8369,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,36.0,167.0,64.0,Finland,FIN,1924 Summer,1924.0,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
9232,5077,Pedro Arispe,M,23.0,,,Uruguay,URU,1924 Summer,1924.0,Summer,Paris,Football,Football Men's Football,Gold
8097,4472,Paul Eugne Albert Anspach,M,42.0,,,Belgium,BEL,1924 Summer,1924.0,Summer,Paris,Fencing,"Fencing Men's epee, Team",Silver
2397,1341,Johan Petter hln (Andersson-),M,44.0,,,Sweden,SWE,1924 Winter,1924.0,Winter,Chamonix,Curling,Curling Men's Curling,Silver
10917,5964,Ludovic C. Augustin,M,,,,Haiti,HAI,1924 Summer,1924.0,Summer,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",Bronze
9539,5232,Thomas Alfred Arnold,M,22.0,,,Great Britain-1,GBR,1924 Winter,1924.0,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Silver
1583,884,Eugene Addor,M,,,,Switzerland,SUI,1920 Summer,1920.0,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Bronze
700,399,Egil Sten Abel,M,20.0,,,Fornebo,NOR,1920 Summer,1920.0,Summer,Antwerpen,Sailing,Sailing Mixed 7 metres,Silver
6316,3544,Gaston Marcel Amson,M,36.0,,,France,FRA,1920 Summer,1920.0,Summer,Antwerpen,Fencing,"Fencing Men's Foil, Team",Silver
6317,3544,Gaston Marcel Amson,M,36.0,,,France,FRA,1920 Summer,1920.0,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Bronze
1239,699,"Charles Edwin ""Charley"" Ackerly",M,22.0,,,United States,USA,1920 Summer,1920.0,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
12129,6598,Nils Robert Backlund,M,23.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
12137,6602,Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's 5,000 metres",Bronze
38,15,Arvo Ossian Aaltonen,M,30.0,,,Finland,FIN,1920 Summer,1920.0,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Breaststroke,Bronze
12139,6602,Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Bronze
12140,6602,Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Individual",Silver
6621,3705,Carl Rudolf Svend Andersen,M,20.0,,,Denmark,DEN,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
1237,697,Fausto Alesio Acke (Padovini-),M,22.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
12141,6602,Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",Bronze
9840,5388,Juan Ramn Gregorio Artola Letamenda,M,24.0,,,Spain,ESP,1920 Summer,1920.0,Summer,Antwerpen,Football,Football Men's Football,Silver
6696,3749,Jrgen Marius Andersen,M,34.0,,,Norway,NOR,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
6645,3720,Frithjof Andersen,M,27.0,,,Norway,NOR,1920 Summer,1920.0,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
9630,5275,Mariano Arrate Esnaola,M,27.0,,,Spain,ESP,1920 Summer,1920.0,Summer,Antwerpen,Football,Football Men's Football,Silver
6271,3516,Gustave Joseph Amoudruz,M,35.0,,,Switzerland,SUI,1920 Summer,1920.0,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
6268,3516,Gustave Joseph Amoudruz,M,35.0,,,Switzerland,SUI,1920 Summer,1920.0,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",Bronze
5178,2942,Knut Emil Willehard Alm,M,31.0,170.0,63.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",Bronze
5059,2880,Arthur Allers,M,44.0,,,Heira II,NOR,1920 Summer,1920.0,Summer,Antwerpen,Sailing,Sailing Mixed 12 metres,Gold
5043,2871,"Terence de la Mesa ""Terry"" Allen",M,32.0,,,United States,USA,1920 Summer,1920.0,Summer,Antwerpen,Polo,Polo Men's Polo,Bronze
5297,2998,Erik Albin Almlf,M,28.0,188.0,73.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's Triple Jump,Bronze
5314,3009,"Anders Percival ""Percy"" Almstedt",M,31.0,,,Elsie,SWE,1920 Summer,1920.0,Summer,Antwerpen,Sailing,Sailing Mixed 40 metres,Silver
10624,5811,Charles Sydney Atkin,M,31.0,,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
5724,3231,Alessandro Alvisi,M,33.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
929,527,Erik Adolf Efraim Abrahamsson,M,22.0,172.0,61.0,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's Long Jump,Bronze
5789,3257,"Joseph ""Jos"" Alzin",M,26.0,,146.0,Luxembourg,LUX,1920 Summer,1920.0,Summer,Antwerpen,Weightlifting,Weightlifting Men's Heavyweight,Silver
4879,2785,Alphonse Allaert,M,44.0,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
10227,5591,Carlo Asinari Di San Marzano,M,35.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
1154,639,Domingo Gmez-Acedo Villanueva,M,21.0,,,Spain,ESP,1920 Summer,1920.0,Summer,Antwerpen,Football,Football Men's Football,Silver
5992,3365,Ernesto Ambrosini,M,25.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
4878,2785,Alphonse Allaert,M,44.0,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
4877,2785,Alphonse Allaert,M,44.0,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
9647,5290,"Valeriano Pompeo Maurizio ""Valerio"" Arri",M,27.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's Marathon,Bronze
4753,2715,mile Ali Khan,M,17.0,180.0,69.0,France,FRA,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
12101,6582,Helge Gustaf Samuel Bckander,M,28.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
5128,2917,Antonio Allocchio,M,31.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Gold
4256,2434,Cyril Albert Alden,M,,,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Cycling,Cycling Men's 50 kilometres,Silver
12269,6665,douard Ferdinand Bader,M,20.0,172.0,76.0,France,FRA,1920 Summer,1920.0,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Silver
9194,5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38.0,,,United States,USA,1920 Summer,1920.0,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Gold
9193,5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38.0,,,United States,USA,1920 Summer,1920.0,Summer,Antwerpen,Shooting,Shooting Men's Trap,Gold
7261,4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,30.0,188.0,85.0,France,FRA,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
7342,4108,Arnaldo Andreoli,M,26.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
9094,5002,Paul Arets,M,,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
9074,4993,Charles Archer Arentz,M,41.0,180.0,,Mosk II,NOR,1920 Summer,1920.0,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold
1764,977,Erik William Adlerz,M,27.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Diving,Diving Men's Platform,Silver
2700,1503,John Creyghton Ainsworth-Davis,M,25.0,,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
7118,3980,Robert Theodor Andersson,M,33.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
11071,6049,Eugne Auwerkeren,M,34.0,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Silver
2062,1144,Henrik Agersborg,M,47.0,,,Stella-2,NOR,1920 Summer,1920.0,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,Bronze
8678,4767,Patricio Arabolaza Aramburu,M,27.0,,,Spain,ESP,1920 Summer,1920.0,Summer,Antwerpen,Football,Football Men's Football,Silver
8368,4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32.0,167.0,64.0,Finland,FIN,1920 Summer,1920.0,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
8002,4432,Harold Edward Annison,M,24.0,183.0,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
8015,4436,Pietro Annoni,M,33.0,,,Italy,ITA,1920 Summer,1920.0,Summer,Antwerpen,Rowing,Rowing Men's Double Sculls,Silver
8095,4472,Paul Eugne Albert Anspach,M,38.0,,,Belgium,BEL,1920 Summer,1920.0,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
7149,3996,"Kletus Vilhelm ""Wille"" Andersson",M,29.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
3995,2302,Pierre Henri Maurice Albarran,M,26.0,,,France-3,FRA,1920 Summer,1920.0,Summer,Antwerpen,Tennis,Tennis Men's Doubles,Bronze
4255,2434,Cyril Albert Alden,M,,,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
86,25,Alf Lied Aanning,M,24.0,,,Norway,NOR,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
106,38,Karl Jan Aas,M,20.0,,,Norway,NOR,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
37,15,Arvo Ossian Aaltonen,M,30.0,,,Finland,FIN,1920 Summer,1920.0,Summer,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
4073,2347,Georg Albert Christian Albertsen,M,30.0,,,Denmark,DEN,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
6920,3883,Albert Per Andersson,M,17.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
6931,3887,Anders Wilhelm Andersson,M,44.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
9400,5160,Beatrice Eileen Armstrong (-Purdy),F,26.0,,,Great Britain,GBR,1920 Summer,1920.0,Summer,Antwerpen,Diving,Diving Women's Plain High,Silver
6934,3890,Karl Arvid Andersson (-Holtman),M,23.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
6965,3912,Klas Erik Andersson,M,24.0,,,Sweden,SWE,1920 Summer,1920.0,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
728,416,Nils Georg berg,M,19.0,181.0,78.0,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Triple Jump,Silver
1755,974,Nils August Domingo Adlercreutz,M,45.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
2532,1424,Arthur Ahnger,M,26.0,,,Lucky Girl-1,FIN,1912 Summer,1912.0,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Bronze
921,521,Isak Abrahamsen,M,21.0,,,Norway,NOR,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
5061,2882,Ejler Arild Emil Allert,M,30.0,,,Nykjbings paa Falster,DEN,1912 Summer,1912.0,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",Gold
2749,1531,Frances Helen Aitchison (-Leisk),F,30.0,,,Great Britain-1,GBR,1912 Summer,1912.0,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver
1762,977,Erik William Adlerz,M,19.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Diving,Diving Men's Platform,Gold
1512,836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Standing Long Jump,Silver
1511,836,Platt Adams,M,27.0,188.0,78.0,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Standing High Jump,Gold
1472,818,Harry Lester Adams,M,31.0,,,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Gold
1763,977,Erik William Adlerz,M,19.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Diving,Diving Men's Plain High,Gold
1451,807,"Benjamin Willard ""Ben"" Adams",M,22.0,188.0,78.0,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Standing Long Jump,Bronze
1450,807,"Benjamin Willard ""Ben"" Adams",M,22.0,188.0,78.0,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Standing High Jump,Silver
4637,2643,Max Ferdinand Alfthan,M,20.0,,,Heatherbell,FIN,1912 Summer,1912.0,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Bronze
1739,968,"Margarete ""Grete"" Adler",F,16.0,,,Austria,AUT,1912 Summer,1912.0,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
727,416,Nils Georg berg,M,19.0,181.0,78.0,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Long Jump,Bronze
2406,1348,Anders Oscar Ahlgren,M,24.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Silver
6607,3696,Axel Sigurd Andersen,M,20.0,,,Denmark,DEN,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Bronze
9923,5427,Per-Olof Arvidsson,M,47.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Single Shot, Team",Gold
6997,3925,Svensk Hjalmar Zakeus Andersson,M,22.0,172.0,63.0,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
117,42,Thomas Valentin Aas,M,25.0,,,Taifun,NOR,1912 Summer,1912.0,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,Gold
6728,3771,Peter Villemoes Andersen,M,28.0,,,Denmark,DEN,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
6721,3765,Niels Andersen,M,44.0,,,Denmark,DEN,1912 Summer,1912.0,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
6695,3749,Jrgen Marius Andersen,M,26.0,,,Norway,NOR,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
6679,3735,Hjalmart Nrregaard Andersen (-Eering),M,22.0,,,Denmark,DEN,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Bronze
8626,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0,Great Britain,GBR,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's 200 metres,Bronze
7960,4404,Johan August Anker,M,40.0,,,Magda IX,NOR,1912 Summer,1912.0,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
11007,6012,Otto Torsten Johan Aust,M,19.0,,,Kerstin-1,SWE,1912 Summer,1912.0,Summer,Stockholm,Sailing,Sailing Mixed 6 metres,Bronze
6935,3891,Arvid Leander Andersson,M,30.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
9506,5214,Albert Stephan Arnheiter,M,21.0,,,Ludwigshafener Ruderverein,GER,1912 Summer,1912.0,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Gold
6996,3925,Svensk Hjalmar Zakeus Andersson,M,22.0,172.0,63.0,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",Silver
6341,3554,Arthur Martinius Amundsen,M,26.0,,,Norway,NOR,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
8688,4772,Lajos Aradi (Kmetyk),M,28.0,,,Hungary,HUN,1912 Summer,1912.0,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
8627,4736,"William Reuben ""Willie"" Applegarth",M,21.0,170.0,59.0,Great Britain,GBR,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
10047,5488,Karl Gsta sbrink,M,30.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
8094,4472,Paul Eugne Albert Anspach,M,30.0,,,Belgium,BEL,1912 Summer,1912.0,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
7115,3980,Robert Theodor Andersson,M,25.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
7147,3996,"Kletus Vilhelm ""Wille"" Andersson",M,21.0,,,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
10218,5584,"Alfred Johan ""Alppo"" Asikainen",M,23.0,,,Finland,FIN,1912 Summer,1912.0,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",Bronze
11803,6440,"Henry Stoddard ""Harry"" Babcock",M,21.0,188.0,75.0,United States,USA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Gold
8093,4472,Paul Eugne Albert Anspach,M,30.0,,,Belgium,BEL,1912 Summer,1912.0,Summer,Stockholm,Fencing,"Fencing Men's epee, Individual",Gold
5493,3102,"Fernando ""Nando"" Altimani",M,18.0,177.0,70.0,Italy,ITA,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's 10 kilometres Walk,Bronze
8087,4471,Henri Lucien Ernest Eugne Anspach,M,29.0,,,Belgium,BEL,1912 Summer,1912.0,Summer,Stockholm,Fencing,"Fencing Men's epee, Team",Gold
5296,2998,Erik Albin Almlf,M,20.0,188.0,73.0,Sweden,SWE,1912 Summer,1912.0,Summer,Stockholm,Athletics,Athletics Men's Triple Jump,Bronze
2367,1323,"Timothy Joseph ""Tim"" Ahearne",M,22.0,170.0,57.0,Great Britain,GBR,1908 Summer,1908.0,Summer,London,Athletics,Athletics Men's Triple Jump,Gold
8090,4472,Paul Eugne Albert Anspach,M,26.0,,,Belgium,BEL,1908 Summer,1908.0,Summer,London,Fencing,"Fencing Men's epee, Team",Bronze
5126,2915,"Edward Percival ""Percy"" Allman-Smith",M,21.0,,,Ireland-2,GBR,1908 Summer,1908.0,Summer,London,Hockey,Hockey Men's Hockey,Silver
11047,6039,Otto Fredrik Authn,M,21.0,,,Norway,NOR,1908 Summer,1908.0,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
8964,4925,"Edward Blake ""Ed"" Archibald",M,24.0,182.0,77.0,Canada,CAN,1908 Summer,1908.0,Summer,London,Athletics,Athletics Men's Pole Vault,Bronze
1756,975,Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),F,39.0,,,Sweden,SWE,1908 Summer,1908.0,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Bronze
9820,5377,Alexandre Charles Georges Henri Arthus,M,36.0,,,Guyoni,FRA,1908 Summer,1908.0,Summer,London,Sailing,Sailing Mixed 6 metres,Bronze
9918,5427,Per-Olof Arvidsson,M,43.0,,,Sweden,SWE,1908 Summer,1908.0,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver
10046,5488,Karl Gsta sbrink,M,26.0,,,Sweden,SWE,1908 Summer,1908.0,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
10870,5935,Andr Auffray,M,23.0,,,France,FRA,1908 Summer,1908.0,Summer,London,Cycling,"Cycling Men's 5,000 metres",Bronze
10868,5935,Andr Auffray,M,23.0,,,France,FRA,1908 Summer,1908.0,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
12721,6925,Louis Charles Baillon,M,26.0,,,England-1,GBR,1908 Summer,1908.0,Summer,London,Hockey,Hockey Men's Hockey,Gold
10330,5658,Robert Bain Aspin,M,36.0,,,Hera-1,GBR,1908 Summer,1908.0,Summer,London,Sailing,Sailing Mixed 12 metres,Gold
10460,5716,John Jacob Astor,M,21.0,,,Great Britain,GBR,1908 Summer,1908.0,Summer,London,Racquets,Racquets Men's Singles,Bronze
10461,5716,John Jacob Astor,M,21.0,,,Great Britain-1,GBR,1908 Summer,1908.0,Summer,London,Racquets,Racquets Men's Doubles,Gold
